site,lat,lon,elev,values,date
bostoncommon,42.355912,-71.064145,10,0.152,2023-01-02
bostonu,42.35041,-71.10438,10,0.182,2023-01-02
bouldinalfalfa,38.0985,-121.4993,-5,1.49,2023-01-02
bouldincorn,38.109,-121.535,-5,1.419,2023-01-02
bozeman,45.783056,-110.777778,2332,0.664,2023-01-02
brackishimpoundment,33.2015,-79.2973,1,-0.821,2023-01-02
bullshoals,36.562833,-93.06663,260,0.757,2023-01-02
burnssagebrush,43.4712,-119.6909,1398,1.35,2023-01-02
butte,45.95304,-112.47964,1682,-0.162,2023-01-02
butterice,39.5793,-121.858,33,0.145,2023-01-02
cafboydnorthltar01,46.755104,-117.126052,795,1.519,2023-01-02
cafboydsouthltar01,46.751809,-117.128502,795,1.519,2023-01-02
cafcookeastltar01,46.78152,-117.0821,794,1.424,2023-01-02
cafcookwestltar01,46.784037,-117.09083,807,1.424,2023-01-02
caryinstitute,41.7839,-73.7341,127,0.162,2023-01-02
centralredwoods1,38.632272,-123.301511,200,0.453,2023-01-02
centralredwoods2,38.632272,-123.301511,200,0.453,2023-01-02
cperagm,40.8402,-104.7672,1644,-0.72,2023-01-02
cperheavy,40.8153,-104.7386,1652,-0.645,2023-01-02
cpertgm,40.833,-104.76,1644,-0.736,2023-01-02
cperuvb,40.8055764,-104.7558542,1641,-0.736,2023-01-02
cuny,40.8162,-73.9507,42,0.894,2023-01-02
doverdesaltmarsh,39.0888,-75.4368,0,0.701,2023-01-02
downerwoods,43.07938,-87.88076,213,0.548,2023-01-02
dukehw,35.973583,-79.100371,400,0.472,2023-01-02
ecb1,41.5348,-84.8068,275,-0.519,2023-01-02
ecb2,41.5321,-84.808,275,-0.519,2023-01-02
ecb4,41.1796,-83.0604,240,-1.702,2023-01-02
elverde,18.320654,-65.8199,312,-9999.0,2023-01-02
flagstaff,35.17961521,-111.6049032,6983,0.259,2023-01-02
flagstaff2,35.179225,-111.604506,6983,0.259,2023-01-02
flagstaffchimneysprings,35.257296,-111.678542,2250,0.503,2023-01-02
forbes,39.232,-121.2972,360,1.206,2023-01-02
fortpaynealpasture1,34.3824,-85.6428,405,0.663,2023-01-02
fortpaynealpasture2,34.3824,-85.6447,403,0.663,2023-01-02
gcesapelo,31.4440444,-81.283528,0,-0.621,2023-01-02
gilberttract,38.0015,-121.6691,6,1.361,2023-01-02
glees,41.3644,-106.2394,3150,0.408,2023-01-02
glennorganicrice,39.6805,-122.0026,2,0.306,2023-01-02
glennrice,39.5944,-122.0253,36,0.361,2023-01-02
goodnow,43.96018,-74.20994,820,1.308,2023-01-02
goodwater,39.22848,-92.11936,264,-0.152,2023-01-02
goodwaterbau,39.23115,-92.15216,274,-0.14,2023-01-02
grandteton,43.915017,-110.578036,2054,-0.588,2023-01-02
grca1pj,36.0241,-112.2211,1978,0.96,2023-01-02
greenridge1,39.6905,-78.4067,285,0.774,2023-01-02
harvard,42.5378,-72.1715,340,0.01,2023-01-02
harvardbarn,42.53532,-72.1899,350,-0.216,2023-01-02
harvardbarn2,42.53532,-72.1899,350,-0.216,2023-01-02
harvardems2,42.5378,-72.1715,340,0.01,2023-01-02
harvardfarmnorth,42.520465,-72.182242,355,-0.216,2023-01-02
harvardfarmsouth,42.522466,-72.182339,355,-0.216,2023-01-02
harvardgarden,42.5291,-72.1863,335,-0.216,2023-01-02
harvardhemlock,42.539,-72.18,355,-0.216,2023-01-02
harvardhemlock2,42.539407,-72.177976,355,0.01,2023-01-02
harvardlph,42.542,-72.185,380,-0.216,2023-01-02
hawbeckereddy,40.6608,-77.848849,310,0.676,2023-01-02
hobcawclearcutlongleaf,33.3486,-79.232,4,-0.774,2023-01-02
hobcawmaturelongleaf,33.3242,-79.2439,8,-0.774,2023-01-02
homesteadsprings,37.2009,-92.9937,452,0.118,2023-01-02
howland1,45.2041,-68.7403,80,0.336,2023-01-02
howland2,45.2128,-68.7418,79,0.336,2023-01-02
hubbardbrook,43.9438,-71.701,253,1.171,2023-01-02
humnokericea,34.585192,-91.751684,61,1.296,2023-01-02
humnokericec,34.588853,-91.7516729,70,1.296,2023-01-02
huyckpreserveny,42.5266,-74.1587,478,0.929,2023-01-02
hwmo1,20.0212,-155.7331,585,-9999.0,2023-01-02
hwmo2,19.9766,-155.8298,12,-9999.0,2023-01-02
hwmo5,20.1117,-155.8151,635,-9999.0,2023-01-02
ibp,32.589,-106.847,1325,0.138,2023-01-02
imcrkfen,68.60583,-149.31101,900,-9999.0,2023-01-02
imcrkridge0,68.60681,-149.2958,951,-9999.0,2023-01-02
imcrkridge1,68.60681,-149.2958,951,-9999.0,2023-01-02
imcrktussock,68.60633,-149.30408,918,-9999.0,2023-01-02
jasperridge,37.402028,-122.22104,197,0.979,2023-01-02
jerbajada,32.57992,-106.633793,1402,0.398,2023-01-02
jergrassland,32.5833,-106.8333,1331,0.138,2023-01-02
jernort,32.619,-106.788,1328,0.126,2023-01-02
jernovel,32.6335,-106.8334,1324,0.132,2023-01-02
jernwern,32.6271,-106.7387,1325,0.286,2023-01-02
jersand,32.515,-106.798,1363,0.409,2023-01-02
jershrubland,32.6502,-106.8334,1328,0.039,2023-01-02
junipersavannah,34.4254,-105.8615,1931,0.387,2023-01-02
kamuela,20.015008,-155.661326,850,-9999.0,2023-01-02
kamuela2,20.014959,-155.661139,830,-9999.0,2023-01-02
kansas,39.0561,-95.1907,333,-0.022,2023-01-02
kelloggcorn,42.437536,-85.3225472,288,-1.137,2023-01-02
kempnrs,45.83992,-89.67755,539,0.681,2023-01-02
kendall,31.73652,-109.94185,1529,1.282,2023-01-02
konza,39.0824,-96.5603,443,0.342,2023-01-02
laupahoehoe,19.9322,-155.2912,1145,-9999.0,2023-01-02
ldeocam,41.0039,-73.9053,121,1.246,2023-01-02
lostcreek,46.0827,-89.9792,480,0.815,2023-01-02
luckyhills,31.743896,-110.052023,1366,1.31,2023-01-02
macleish,42.4484,-72.6804,251,1.231,2023-01-02
macordway,44.8106,-93.0272,264,0.87,2023-01-02
mandanh5,46.775423,-100.95109,593,2.445,2023-01-02
mandani2,46.7614,-100.9257,590,2.418,2023-01-02
manilacotton,35.8872,-90.1371,73,0.385,2023-01-02
marena,36.06434,-97.21271,327,0.628,2023-01-02
mead1,41.1651,-96.4766,361,0.161,2023-01-02
mead2,41.1649,-96.4701,362,0.161,2023-01-02
mead3,41.1797,-96.4397,363,0.147,2023-01-02
meadpasture,41.1447,-96.4616,356,0.198,2023-01-02
meadpasturese,41.1447,-96.4616,356,0.198,2023-01-02
meadpasturesw,41.1447,-96.4616,356,0.198,2023-01-02
missouriozarks,38.7441,-92.2,219,-0.544,2023-01-02
morganmonroe,39.3231,-86.4131,275,-0.916,2023-01-02
morganmonroe2,39.3231,-86.4131,275,-0.916,2023-01-02
nahuku,19.415187,-155.238383,1202,-9999.0,2023-01-02
nationalelkrefuge,43.488931,-110.737824,1899,-0.17,2023-01-02
ncssm,36.018446,-78.92075,175,0.465,2023-01-02
NEON.D01.BART.DP1.00033,44.063869,-71.287375,285,1.104,2023-01-02
NEON.D01.HARV.DP1.00033,42.536911,-72.17265,359,0.01,2023-01-02
NEON.D01.HOPB.DP1.20002,42.471786,-72.329627,203,-0.638,2023-01-02
NEON.D02.BLAN.DP1.00033,39.033698,-78.041788,162,1.14,2023-01-02
NEON.D02.LEWI.DP1.20002,39.09564,-77.98322,152,0.992,2023-01-02
NEON.D02.POSE.DP1.20002,38.89332,-78.14678,293,1.169,2023-01-02
NEON.D02.SCBI.DP1.00033,38.892925,-78.139494,364,1.198,2023-01-02
NEON.D02.SERC.DP1.00033,38.89008,-76.56001,30,0.96,2023-01-02
NEON.D03.BARC.DP1.20002,29.676473,-82.009089,35,-0.961,2023-01-02
NEON.D03.DSNY.DP1.00033,28.12505,-81.43619,22,-0.446,2023-01-02
NEON.D03.FLNT.DP1.20002,31.185424,-84.437403,27,-0.868,2023-01-02
NEON.D03.JERC.DP1.00033,31.194839,-84.468623,58,-0.878,2023-01-02
NEON.D03.OSBS.DP1.00033,29.689282,-81.993431,56,-0.957,2023-01-02
NEON.D03.SUGG.DP1.20002,29.687054,-82.016171,28,-0.957,2023-01-02
NEON.D04.CUPE.DP1.20002,18.11352,-66.98676,164,-9999.0,2023-01-02
NEON.D04.GUAN.DP1.00033,17.96955,-66.8687,136,-9999.0,2023-01-02
NEON.D04.GUIL.DP1.20002,18.1741,-66.79851,564,-9999.0,2023-01-02
NEON.D04.LAJA.DP1.00033,18.021261,-67.076889,22,-9999.0,2023-01-02
NEON.D05.CRAM.DP1.20002,46.21111,-89.47825,518,0.528,2023-01-02
NEON.D05.LIRO.DP1.20002,45.998269,-89.704767,495,0.792,2023-01-02
NEON.D05.STEI.DP1.00033,45.50894,-89.58637,476,0.429,2023-01-02
NEON.D05.TREE.DP1.00033,45.49373,-89.58572,474,0.429,2023-01-02
NEON.D05.UNDE.DP1.00033,46.23391,-89.537254,529,0.589,2023-01-02
NEON.D06.KING.DP1.20002,39.10506,-96.60336,339,0.311,2023-01-02
NEON.D06.KONA.DP1.00033,39.110446,-96.612935,443,0.311,2023-01-02
NEON.D06.KONZ.DP1.00033,39.10077,-96.56309,415,0.342,2023-01-02
NEON.D06.MCDI.DP1.20002,38.94428,-96.44197,376,0.075,2023-01-02
NEON.D06.UKFS.DP1.00033,39.040431,-95.19215,330,-0.022,2023-01-02
NEON.D07.GRSM.DP1.00033,35.68896,-83.50195,589,0.34,2023-01-02
NEON.D07.LECO.DP1.20002,35.69043,-83.50379,578,0.34,2023-01-02
NEON.D07.MLBS.DP1.00033,37.378314,-80.524847,1177,0.316,2023-01-02
NEON.D07.ORNL.DP1.00033,35.964128,-84.282588,351,1.082,2023-01-02
NEON.D07.WALK.DP1.20002,35.95947,-84.28041,274,0.98,2023-01-02
NEON.D08.BLWA.DP1.20002,32.541529,-87.798151,23,-1.035,2023-01-02
NEON.D08.DELA.DP1.00033,32.541727,-87.803877,36,-1.035,2023-01-02
NEON.D08.LENO.DP1.00033,31.85388,-88.16122,10,-0.498,2023-01-02
NEON.D08.MAYF.DP1.20002,32.959657,-87.408128,93,-1.065,2023-01-02
NEON.D08.TALL.DP1.00033,32.95047,-87.393259,167,-1.065,2023-01-02
NEON.D08.TOMB.DP1.20002,31.853431,-88.158872,10,-0.498,2023-01-02
NEON.D09.DCFS.DP1.00033,47.161647,-99.106556,574,2.113,2023-01-02
NEON.D09.NOGP.DP1.00033,46.76972,-100.91535,589,2.418,2023-01-02
NEON.D09.PRLA.DP1.20002,47.15909,-99.11388,563,2.095,2023-01-02
NEON.D09.PRPO.DP1.20002,47.12999,-99.250551,587,2.085,2023-01-02
NEON.D09.WOOD.DP1.00033,47.1282,-99.241334,585,2.085,2023-01-02
NEON.D10.ARIK.DP1.20002,39.758246,-102.447103,1188,0.989,2023-01-02
NEON.D10.CPER.DP1.00033,40.81553,-104.7456,1600,-0.736,2023-01-02
NEON.D10.HQTW.DP1.00033,40.016704,-105.245612,1601,0.76,2023-01-02
NEON.D10.RMNP.DP1.00033,40.275903,-105.545955,2751,0.146,2023-01-02
NEON.D10.STER.DP1.00033,40.461894,-103.02929,1366,1.583,2023-01-02
NEON.D11.BLUE.DP1.20002,34.444218,-96.624201,288,-0.119,2023-01-02
NEON.D11.CLBJ.DP1.00033,33.40123,-97.57,279,0.046,2023-01-02
NEON.D11.OAES.DP1.00033,35.41059,-99.05879,520,0.117,2023-01-02
NEON.D11.PRIN.DP1.20002,33.37859,-97.78226,255,0.35,2023-01-02
NEON.D12.BLDE.DP1.20002,44.95011,-110.58715,2035,-0.821,2023-01-02
NEON.D12.YELL.DP1.00033,44.95348,-110.53914,2130,-0.765,2023-01-02
NEON.D13.COMO.DP1.20002,40.03496,-105.54487,3036,1.119,2023-01-02
NEON.D13.MOAB.DP1.00033,38.24833,-109.38827,1803,0.807,2023-01-02
NEON.D13.NIWO.DP1.00033,40.05425,-105.58237,3493,1.204,2023-01-02
NEON.D13.WLOU.DP1.20002,39.891366,-105.915395,2920,1.127,2023-01-02
NEON.D14.JORN.DP1.00033,32.59068,-106.84254,1321,0.138,2023-01-02
NEON.D14.SRER.DP1.00033,31.91068,-110.83549,999,1.075,2023-01-02
NEON.D14.SYCA.DP1.20002,33.749057,-111.506903,644,0.738,2023-01-02
NEON.D15.ONAQ.DP1.00033,40.177599,-112.452452,1655,0.858,2023-01-02
NEON.D15.REDB.DP1.20002,40.783934,-111.797887,1696,0.552,2023-01-02
NEON.D16.ABBY.DP1.00033,45.76243,-122.33033,390,-0.166,2023-01-02
NEON.D16.MART.DP1.20002,45.791248,-121.931959,354,0.216,2023-01-02
NEON.D16.MCRA.DP1.20002,44.259598,-122.165554,880,-0.114,2023-01-02
NEON.D16.WREF.DP1.00033,45.82049,-121.95191,368,0.265,2023-01-02
NEON.D17.BIGC.DP1.20002,37.059719,-119.257549,1133,1.264,2023-01-02
NEON.D17.SJER.DP1.00033,37.10878,-119.73228,398,0.947,2023-01-02
NEON.D17.SOAP.DP1.00033,37.03337,-119.26219,1210,1.172,2023-01-02
NEON.D17.TEAK.DP1.00033,37.00583,-119.00602,2149,1.348,2023-01-02
NEON.D17.TECR.DP1.20002,36.955931,-119.027363,2053,1.212,2023-01-02
NEON.D18.BARR.DP1.00033,71.28241,-156.61936,7,-9999.0,2023-01-02
NEON.D18.OKSR.DP1.20002,68.669753,-149.143018,773,-9999.0,2023-01-02
NEON.D18.TOOK.DP1.20002,68.629562,-149.610509,715,-9999.0,2023-01-02
NEON.D18.TOOL.DP1.00033,68.66109,-149.37047,827,-9999.0,2023-01-02
NEON.D19.BONA.DP1.00033,65.15401,-147.50258,233,-9999.0,2023-01-02
NEON.D19.CARI.DP1.20002,65.15306,-147.50246,229,-9999.0,2023-01-02
NEON.D19.DEJU.DP1.00033,63.88112,-145.75136,504,-9999.0,2023-01-02
NEON.D19.HEAL.DP1.00033,63.87569,-149.21334,409,-9999.0,2023-01-02
NEON.D20.PUUM.DP1.00033,19.55309,-155.31731,1683,-9999.0,2023-01-02
nevcansnk3a,39.0099,-114.3095,3063,1.194,2023-01-02
nevcanspg1a,38.9253,-114.4082,1792,0.888,2023-01-02
nevcanspg2a,38.8921,-114.3521,2203,1.13,2023-01-02
nevcanspg3a,38.8898,-114.3314,2820,1.401,2023-01-02
nevcanspg4a,38.9061,-114.3089,3360,1.401,2023-01-02
ninemileprairie,40.86801886,-96.82208066,381,-0.16,2023-01-02
nist,39.139,-77.2125,100,0.991,2023-01-02
niwot3,40.03286358,-105.5469702,3050,1.119,2023-01-02
niwot5,40.03286358,-105.5469702,2993,1.119,2023-01-02
northattleboroma,41.98369,-71.31056,60,0.357,2023-01-02
northinletsaltmarsh,33.3455,-79.1957,1,-0.737,2023-01-02
oakville,47.899334,-97.316139,268,1.866,2023-01-02
oregonMP,44.4523,-121.5574,1253,0.327,2023-01-02
oregonYP,44.32384,-121.605993,977,0.143,2023-01-02
oregonYPbud,44.3238,-121.606,977,0.143,2023-01-02
othshardwood,44.934805,-68.6655,41,0.022,2023-01-02
othssoftwood,44.934527,-68.664888,41,0.022,2023-01-02
pace,37.9229,-78.2739,100,0.943,2023-01-02
parkschoolbuffalo,42.9637,-78.7834,205,0.886,2023-01-02
piedmontalpasture2,33.8875,-85.6935,238,0.25,2023-01-02
portal,31.9385,-109.0823,1330,0.694,2023-01-02
proctor,44.525,-72.866,403,0.144,2023-01-02
readingma,42.5304,-71.1272,100,0.584,2023-01-02
robinson,37.4671,-83.1576,483,-0.414,2023-01-02
robinson2,37.4671,-83.1576,483,-0.414,2023-01-02
rosemountcons,44.6946,-93.0578,283,0.855,2023-01-02
rosemountconv,44.691,-93.0576,283,0.855,2023-01-02
rosemountnprs,44.6781,-93.0723,274,0.918,2023-01-02
russellsage,32.456961,-91.974322,20,-0.338,2023-01-02
sagehen,39.4315,-120.2398,1934,1.086,2023-01-02
sagehen2,39.4307,-120.2407,1937,1.086,2023-01-02
sagehen3,39.4311,-120.2405,1935,1.086,2023-01-02
sanford,42.726777,-84.464482,268,-1.203,2023-01-02
santacruz1,36.9741,-122.0308,11,1.243,2023-01-02
santacruz2,36.9741,-122.0308,11,1.243,2023-01-02
santaluciapreserve1,36.5265,-121.8682,500,1.407,2023-01-02
santaluciapreserve2,36.5265,-121.8682,500,1.407,2023-01-02
segaarboretum10,35.16209,-111.73151,2170,0.394,2023-01-02
segaarboretum2,35.16209,-111.73151,2170,0.394,2023-01-02
segaarboretum3,35.16209,-111.73151,2170,0.394,2023-01-02
segaarboretum4,35.16214,-111.73153,2170,0.394,2023-01-02
segaarboretum6,35.16209,-111.73151,2170,0.394,2023-01-02
segaarboretum9,35.16222,-111.73158,2170,0.394,2023-01-02
segaarboretumforest,35.1613,-111.7359,2173,0.394,2023-01-02
segaarboretummeadow,35.1621,-111.7316,2157,0.394,2023-01-02
segablackpoint,35.6814,-111.4754,1566,0.391,2023-01-02
segabluechute,35.5876,-111.9716,1930,0.306,2023-01-02
segabluechute1,35.58759,-111.97115,1931,0.306,2023-01-02
segabluechute2,35.58759,-111.97115,1931,0.306,2023-01-02
segabluechute4,35.58759,-111.9716,1931,0.306,2023-01-02
segabluechute6,35.58759,-111.97115,1931,0.306,2023-01-02
segabluechute7,35.58759,-111.97115,1931,0.306,2023-01-02
segabluechute8,35.58759,-111.97115,1931,0.306,2023-01-02
segabradshaw,34.9109,-111.9285,1402,0.489,2023-01-02
segahartprairie,35.3536,-111.7324,2585,0.453,2023-01-02
segalcr,35.7231,-111.321,1275,-0.068,2023-01-02
segalcr2,35.7069,-111.36,1495,-0.082,2023-01-02
segalittlemountain,36.5865,-112.3634,2276,0.565,2023-01-02
segasoapcreek,36.751,-111.716,1233,1.375,2023-01-02
segawhitepockets,36.6081,-112.4082,2057,0.626,2023-01-02
sevilletagrass,34.360444,-106.700186,1600,1.044,2023-01-02
sevilletanewgrass,34.358,-106.6799,1603,1.045,2023-01-02
sevilletashrub,34.334956,-106.744469,1603,1.121,2023-01-02
sevMRME10L,34.3438,-106.7269,1604,1.085,2023-01-02
sevMRME11C,34.3438,-106.7268,1604,1.085,2023-01-02
sevMRME1S,34.3442,-106.7272,1604,1.085,2023-01-02
sevpjrm12,34.38615,-106.52621,1905,0.965,2023-01-02
sevpjrm13,34.38631,-106.52791,1914,0.965,2023-01-02
shalehillsczo,40.6658,-77.9041,310,0.749,2023-01-02
shenandoah,38.6167,-78.35,1037,0.718,2023-01-02
silverton,44.9986,-122.6948,347,-0.398,2023-01-02
siwetland,38.0369,-121.7546,-5,1.157,2023-01-02
slatefloodplain,38.9094,-107.0282,2725,0.14,2023-01-02
snodgrass1,38.92619636,-106.9714376,3023,0.098,2023-01-02
snodgrass2,38.92619636,-106.9714376,3023,0.098,2023-01-02
snodgrass3,38.92839978,-106.9781196,3141,0.098,2023-01-02
snodgrass4,38.92839978,-106.9781196,3141,0.098,2023-01-02
snodgrass5,38.92744789,-106.9785209,3152,0.098,2023-01-02
snodgrass6,38.92744789,-106.9785209,3152,0.098,2023-01-02
snodgrass7,38.93142134,-106.9852388,3363,0.16,2023-01-02
snodgrass8,38.93142134,-106.9852388,3363,0.16,2023-01-02
southerngreatplains,36.6058,-97.4888,314,0.269,2023-01-02
springfieldma,42.135162,-72.585972,56,-0.008,2023-01-02
spruceA0EMI,47.5049,-93.4541,413,0.742,2023-01-02
spruceA0EMT,47.5049,-93.4541,418,0.742,2023-01-02
spruceA0P07,47.50493,-93.45314,413,0.742,2023-01-02
spruceA0P07SH,47.50493,-93.45314,413,0.742,2023-01-02
spruceA0P21,47.50625,-93.45275,413,0.742,2023-01-02
spruceA0P21SH,47.50625,-93.45275,413,0.742,2023-01-02
srg,31.7894,-110.8276,1281,1.054,2023-01-02
srm,31.8214,-110.8661,1116,1.085,2023-01-02
statenrice1,38.1235,-121.549,-5,1.318,2023-01-02
stjones,39.088222,-75.43725,2,0.701,2023-01-02
sweetbriar,37.57341,-79.08482,242,1.106,2023-01-02
sweetbriarclearcut,37.5753,-79.0872,242,1.106,2023-01-02
sweetbriargrass,37.5605,-79.0884,240,1.106,2023-01-02
sylvania,46.242,-89.348,540,0.557,2023-01-02
templefieldstation1,40.1667,-75.1894,105,0.45,2023-01-02
tfforest,43.1086,-70.9505,23,1.549,2023-01-02
tidmarshplymouth,41.9157,-70.5754,9,0.195,2023-01-02
tonzi,38.43091667,-120.9658861,177,1.556,2023-01-02
townsenddemeadow,39.3917,-75.6281,11,0.868,2023-01-02
tsubiology,36.1671,-86.8295,164,0.626,2023-01-02
tsubiology2,36.1171,-86.8295,100,-0.086,2023-01-02
tuckerprairie,38.9491,-91.9952,274,-0.53,2023-01-02
twodafo,29.1658,-95.829,16,-0.965,2023-01-02
tworfaa,31.4777,-96.8882,167,-0.591,2023-01-02
tworfpr,31.4802,-96.8826,162,-0.629,2023-01-02
tworfta,31.4693,-96.8864,173,-0.591,2023-01-02
twosfpr,30.6176,-97.2938,157,-0.263,2023-01-02
ucnrsanzaborrego,33.2401,-116.3886,214,-0.297,2023-01-02
ufona,27.3836,-81.950856,25,0.311,2023-01-02
uiefmaize2,40.0628,-88.1961,224,0.559,2023-01-02
uiefmiscanthus2,40.0628,-88.1984,221,0.559,2023-01-02
uiefprairie2,40.0637,-88.1973,224,0.559,2023-01-02
uiefsorghum,40.0065,-88.2032,224,0.384,2023-01-02
uiefswitchgrass2,40.0637,-88.1973,224,0.559,2023-01-02
umichbiological,45.55984,-84.71382,230,-0.331,2023-01-02
umichbiological2,45.5625,-84.6976,240,-0.344,2023-01-02
unca,35.5951,-82.5515,650,-0.25,2023-01-02
usgseros,43.7343,-96.6234,448,1.94,2023-01-02
usmpj,34.43845,-106.2543606,2126,0.379,2023-01-02
usof5,35.7297,-90.0406,70,0.632,2023-01-02
usof6,35.7333,-90.0403,70,0.632,2023-01-02
uwmfieldsta,43.38709,-88.0229,265,-0.048,2023-01-02
vaira,38.41328056,-120.9506361,129,1.556,2023-01-02
vallesburnedconifer,35.8884,-106.5321,3043,-0.615,2023-01-02
vallesmixedconifer,35.9192,-106.6142,2752,-0.314,2023-01-02
vallesponderosapine,35.864,-106.5964,2501,-0.102,2023-01-02
waahila,21.3017,-157.8152,55,-9999.0,2023-01-02
warrenwilson,35.6069,-82.4421,2198,-0.444,2023-01-02
willamettepoplar,44.1368,-123.1823,112,-0.508,2023-01-02
willowcreek,45.805986,-90.07912,521,0.907,2023-01-02
windriver,45.8212833,-121.9520833,371,0.265,2023-01-02
windriverunderstory,45.8212833,-121.9520833,371,0.265,2023-01-02
wolfesneckfarm,43.8305,-70.0715,16,0.174,2023-01-02
worcester,42.2697,-71.8428,185,0.61,2023-01-02
alligatorriver,35.7879,-75.9038,1,-0.105,2023-01-09
arbutuslake,43.98207,-74.23322,535,1.331,2023-01-09
arbutuslakeinlet,43.99336,-74.24527,527,1.331,2023-01-09
archboldavir,27.176064,-81.21958,8,-0.16,2023-01-09
archboldavirx,27.166627,-81.219828,8,-0.16,2023-01-09
archboldbahia,27.1656,-81.216112,8,-0.16,2023-01-09
archboldpnot,27.187948,-81.200345,9,-0.16,2023-01-09
archboldpnotx,27.180677,-81.20068,9,-0.16,2023-01-09
arkansascornsoy,34.416,-91.6723,61,1.008,2023-01-09
arsbrooks10,41.9749,-93.6905,312,1.119,2023-01-09
arsbrooks11,41.9744,-93.6937,313,1.119,2023-01-09
arscolesnorth,42.4884,-93.5225,356,0.667,2023-01-09
arscolessouth,42.4816,-93.5235,352,0.667,2023-01-09
arsgacp1,31.5109,-83.6179,96,-0.255,2023-01-09
arsgacp3,31.7563,-83.7516,139,-0.2,2023-01-09
arsgacp4,31.7093,-83.7287,127,-0.342,2023-01-09
arsgreatbasinltar098,43.1675,-116.7132,1426,0.871,2023-01-09
arsgreatbasinltar117,43.1432,-116.7357,1625,0.715,2023-01-09
arsgreatbasinltar177,43.0645,-116.7484,2114,0.662,2023-01-09
arsltarmdcr,39.0587,-75.8513,17,1.25,2023-01-09
arsltarmdcrnatw,39.0575,-75.7531,16,1.259,2023-01-09
arsltarmdcrprcw,39.0667,-75.7609,17,1.259,2023-01-09
arsltarmdcrresw,39.0549,-75.7532,16,1.259,2023-01-09
arsltarucbec1,40.7537,-78.0057,400,1.377,2023-01-09
arsltarucbec2,40.7558,-77.9999,396,1.377,2023-01-09
arsmnswanlake1,45.684508,-95.799703,370,1.393,2023-01-09
arsmorris1,45.6167,-96.1269,341,1.446,2023-01-09
arsmorris2,45.627,-96.127,338,1.446,2023-01-09
arsmorris3,45.6091,-96.1265,342,1.446,2023-01-09
arsope3ltar,39.0309,-76.8442,41,0.837,2023-01-09
ashburnham,42.6029,-71.926,292,1.151,2023-01-09
asuhighlands,36.2076,-81.7032,1016,-0.086,2023-01-09
austincary,29.738,-82.2188,44,-0.529,2023-01-09
barrow,71.28007453,-156.6091492,5,-9999.0,2023-01-09
bartlettir,44.0646,-71.2881,268,0.97,2023-01-09
bigtraillake,64.9194,-147.822,190,-9999.0,2023-01-09
